VBO id	Breed name	Parent ID NCBITaxon:	CFA	FIFe	GCCF	REFR	TICA	WCC	WCF	WIKI	Breed code 1	ALL source for breed code 1, separated by pipe	Breed code 2	ALL source for breed code 2, separated by pipe	Breed code 3	ALL source for breed code 3, separated by pipe	Breed code 4	ALL source for breed code 4, separated by pipe	Synonym 1	source for synonyms 1	Synonym 2	source for synonyms 2	Synonym 3	source for synonyms 3	Synonym 4	source for synonyms 4	Recognition status 1	Source for Recognition status 1 (separated by |)	Recognition status 2 	Source for Recognition status 2 (separated by |)	Recognition status 3	Source for Recognition status 3 (separated by |)	Lyons	all contributors 	OMIA
VBO:0100173	Neva Masquerade	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php							NEM	http://fifeweb.org/wp/breeds/breeds_prf_stn.php															http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100174	Niebelung	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					NBL	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100175	Non Recognized Hairless	NCBITaxon:9685							https://wcf.de/en/wcf-ems-code/		XHL	https://wcf.de/en/wcf-ems-code/															http://purl.obolibrary.org/obo/vbo#not_recognized	https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100176	Non Recognized Longhair	NCBITaxon:9685							https://wcf.de/en/wcf-ems-code/		XLH	http://fifeweb.org/wp/breeds/breeds_ems.php|https://wcf.de/en/wcf-ems-code/							Non-Recognised Longhair	http://fifeweb.org/wp/breeds/breeds_ems.php							http://purl.obolibrary.org/obo/vbo#not_recognized	http://fifeweb.org/wp/breeds/breeds_ems.php|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100177	Non Recognized Shorthair	NCBITaxon:9685							https://wcf.de/en/wcf-ems-code/		XSH	http://fifeweb.org/wp/breeds/breeds_ems.php|https://wcf.de/en/wcf-ems-code/							Non-Recognised Shorthair	http://fifeweb.org/wp/breeds/breeds_ems.php							http://purl.obolibrary.org/obo/vbo#not_recognized	http://fifeweb.org/wp/breeds/breeds_ems.php|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100178	Norwegian Forest Cat	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/		https://www.worldcatcongress.org/wp/cat_breed_comp_nfo.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	NFO	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://wcf.de/en/wcf-ems-code/	NFC	https://www.rareexoticfelineregistry.com/breed-recognition/	NF	https://www.tica.org/phocadownload/nf.pdf			Skogkatt	https://cfa.org/norwegian-forest-cat/	Norwegian Forest	https://omia.org/home/|https://www.tica.org/breeds/browse-all-breeds					http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:982
VBO:0100179	Ocicat	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_oci.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	OCI	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	OC	https://www.tica.org/phocadownload/oc.pdf													http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100180	Ojos Azules	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/				https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	OJA	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100181	Oriental	NCBITaxon:9685	https://cfa.org/breeds/																								http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100182	Oriental Bicolor	NCBITaxon:9685								https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds									Oriental Bicolour	https://en.wikipedia.org/wiki/Oriental_bicolour														https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100183	Oriental Longhair	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	OLH	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	OL	https://www.tica.org/phocadownload/si.pdf					Mandarin	https://wcf.de/en/siam-ori-en/|https://en.wikipedia.org/wiki/Oriental_Longhair	Foreign Longhair	https://en.wikipedia.org/wiki/Oriental_Longhair					http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100184	Oriental Shorthair	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	OSH	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	OS	https://www.tica.org/phocadownload/si.pdf													http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100185	Original Longhair	NCBITaxon:9685							https://wcf.de/en/wcf-ems-code/		TLH	https://wcf.de/en/wcf-ems-code/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100186	Owyhee Bob	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					OWY	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100187	Pantherette	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					PAN	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100188	Persian	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_per.php	https://wcf.de/en/wcf-ems-code/		PER	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	PS	https://www.tica.org/phocadownload/ps.pdf					Persian (modern)	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	Persian (traditional)	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds					http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:377
VBO:0100189	Peterbald	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php		https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	PEB	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	PET	https://www.rareexoticfelineregistry.com/breed-recognition/	PD	https://www.tica.org/phocadownload/pd.pdf	PBD	https://wcf.de/en/wcf-ems-code/									http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100190	Pharaoh	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					PHA	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100191	Pixiebob	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/		PXB	https://www.rareexoticfelineregistry.com/breed-recognition/	PB	https://www.tica.org/phocadownload/pb.pdf	PXS	https://wcf.de/en/wcf-ems-code/			Pixie-bob	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds							http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:894
VBO:0100192	Pixiebob Longhair	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/		PBL	https://www.tica.org/phocadownload/pb.pdf	PXL	https://wcf.de/en/wcf-ems-code/													http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100193	Puppykat	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					PPK	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100194	Raas	NCBITaxon:9685								https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100195	Ragamuffin	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_ems.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/			https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	RGM	http://fifeweb.org/wp/breeds/breeds_ems.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/							RagaMuffin	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_ems.php|https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/							http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	http://purl.obolibrary.org/obo/vbo#not_recognized	http://fifeweb.org/wp/breeds/breeds_ems.php			https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100196	Ragdoll	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_rag.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	RAG	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://wcf.de/en/wcf-ems-code/	RGD	https://www.rareexoticfelineregistry.com/breed-recognition/	RD	https://www.tica.org/phocadownload/rd.pdf											http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:788
VBO:0100197	Ruffle	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					RUF	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100198	Russian	NCBITaxon:9685			https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/			https://www.worldcatcongress.org/wp/cat_breed_comp_rus.php			RUS	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100199	Russian Black	NCBITaxon:9685								https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100200	Russian Blue	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php		https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_rub.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	RUS	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://wcf.de/en/wcf-ems-code/	RBL	https://www.rareexoticfelineregistry.com/breed-recognition/	RB	https://www.tica.org/phocadownload/rb.pdf											http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100201	Russian Tabby	NCBITaxon:9685								https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100202	Russian White	NCBITaxon:9685								https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100203	Rusty Spotted Cat	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					RSC	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100204	Sacred Birman	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php				https://www.worldcatcongress.org/wp/cat_breed_comp_sbir.php	https://wcf.de/en/wcf-ems-code/		SBI	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://wcf.de/en/wcf-ems-code/															http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100205	Safari	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					SAF	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100206	Sam Sawet	NCBITaxon:9685								https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100207	Sashkin Rex	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					SAR	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100208	Savannah	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_sav.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	SAV	https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	SV	https://www.tica.org/phocadownload/sv.pdf													http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100209	Scottish Fold	NCBITaxon:9685	https://cfa.org/breeds/			https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	SFD	https://www.rareexoticfelineregistry.com/breed-recognition/	SF	https://www.tica.org/phocadownload/scottish_breed_group_-_4_columns-landscape.pdf	SFS	https://wcf.de/en/wcf-ems-code/											http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:37
VBO:0100210	Scottish Fold Longhair	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds				SFL	https://www.tica.org/phocadownload/scottish_breed_group_-_4_columns-landscape.pdf															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100211	Scottish Longhair	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					SLH	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100212	Scottish Shorthair	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					SSH	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100213	Scottish Straight	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds				SCS	https://www.tica.org/phocadownload/scottish_breed_group_-_4_columns-landscape.pdf															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100214	Scottish Straight Longhair	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds				SCL	https://www.tica.org/phocadownload/scottish_breed_group_-_4_columns-landscape.pdf															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
