VBO id	term label	breed name to be used for label	species to be used for label	internal term merge indicator vboid into vboid	internal date and issue separated by pipe YYMMDD-issue	GH issue NOT merge obsolete	parent ID	source for parents	source for parents	parent ID	source for parents	source for parents	most common name	synonym type Most common name	source for most common name	source for most common name	synonym DADIS name not used in label	source for synonym DADIS	source for synonym DADIS	synonym 1	source for synonym 1	source for synonym 1	synonym 2	source for synonym 2	source for synonym 2	synonym 3	source for synonym 3	source for synonym 3	synonym 4	source for synonym 4	source for synonym 4	synonym 5	source for synonym 5	source for synonym 5	synonym label from merged term	source for synonym 5	Breed code 1	ALL source for breed code 1, separated by pipe	ALL source for breed code 1, separated by pipe	Breed code 2	ALL source for breed code 2, separated by pipe	ALL source for breed code 2, separated by pipe	Definition 	definition x-ref	Definition Xref	xref1	source for xref1	source for x-ref1	xref2	source for xref2	source for xref2	OMIA xref internal	Recognition status 1	Source for Recognition status 1	Source for Recognition status 1	Recognition status 2	Source for Recognition status 2	Source for Recognition status 2	Recognition status 3	Source for Recognition status 3	Source for Recognition status 3	source for breed	source for breed	contributors	contributors	comment	general comment	comment from obsoletion	description of origin	source for description of origin	source for description of origin	Domestication status	source for domestication status	wikidata link for the country exists_in_country subclass	source for country subclass	source for country subclass	obsoletion Type	obsolete	replacement term	replacement label	comment	GH issue	obsolescence reason	curator note	DADIS_name	DADIS_species_name	DADIS_country	DADIS_ISO3_code	in subset transboundary
VBO:0000056	Native of North Africa (Ass)	Native of North Africa	Ass		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9793	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Native of North Africa	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8																																														https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Native of North Africa	Ass			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000057	Pega (Ass)	Pega	Ass		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9793	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Pega	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8																																														https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Pega	Ass			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000058	Poitou (Ass)	Poitou	Ass		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9793	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Poitou	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8				Poitou	https://omia.org																															OMIA:946										https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Poitou	Ass			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000059	Somali (Ass)	Somali	Ass		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9793	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Somali	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8																																														https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Somali	Ass			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000060	Somali Wild Ass (Ass)	Somali Wild Ass	Ass		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9793	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Somali Wild Ass	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8																																														https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Somali Wild Ass	Ass			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000061	Syrian (Ass)	Syrian	Ass		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9793	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Syrian	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8																																														https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Syrian	Ass			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000062	Tibetan (Ass)	Tibetan	Ass		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9793	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Tibetan	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8																																														https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Tibetan	Ass			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000063	Kazakh Bactrian (Bactrian camel)	Kazakh Bactrian	Bactrian camel		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9837	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Kazakh Bactrian	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Kazakh Bactrian	Bactrian camel			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000064	Mongolian Bactrian (Bactrian camel)	Mongolian Bactrian	Bactrian camel		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9837	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Mongolian Bactrian	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Mongolian Bactrian	Bactrian camel			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000065	Anatolian Water Buffalo (Buffalo)	Anatolian Water Buffalo	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Anatolian Water Buffalo	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Anatolian Water Buffalo	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000066	Arni (Buffalo)	Arni	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Arni	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Arni	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000067	Borneo Buffalo (Buffalo)	Borneo Buffalo	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Borneo Buffalo	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Borneo Buffalo	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000068	buffalo (Buffalo)	buffalo	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	buffalo	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					buffalo	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000069	Buffalypso (Buffalo)	Buffalypso	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Buffalypso	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Buffalypso	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000070	Caucasian (Buffalo)	Caucasian	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Caucasian	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Caucasian	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000071	Egyptian (Buffalo)	Egyptian	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Egyptian	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Egyptian	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000072	Georgian buffalo (Buffalo)	Georgian buffalo	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Georgian buffalo	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Georgian buffalo	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000073	Jafarabadi (Buffalo)	Jafarabadi	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Jafarabadi	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Jafarabadi	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000074	Mediterranean (Buffalo)	Mediterranean	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Mediterranean	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Mediterranean	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000075	Mehsana (Buffalo)	Mehsana	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Mehsana	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Mehsana	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000076	Murrah (Buffalo)	Murrah	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Murrah	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is					Murrah	https://omia.org																															OMIA:856										https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Murrah	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000077	Nili (Buffalo)	Nili	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Nili	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Nili	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000078	Nili-Ravi (Buffalo)	Nili-Ravi	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Nili-Ravi	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Nili-Ravi	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000079	None (Buffalo)	None	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	None	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					None	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000080	Philippine Carabao (Buffalo)	Philippine Carabao	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Philippine Carabao	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Philippine Carabao	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000081	riverine buffalo (Buffalo)	riverine buffalo	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	riverine buffalo	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					riverine buffalo	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000082	Surti (Buffalo)	Surti	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Surti	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Surti	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000083	Swamp buffalo (Buffalo)	Swamp buffalo	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Swamp buffalo	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is					Swamp	https://omia.org																															OMIA:997										https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Swamp buffalo	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000084	Tarai (Buffalo)	Tarai	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Tarai	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Tarai	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000085	water buffalo (Buffalo)	water buffalo	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	water buffalo	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					water buffalo	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000086	Wild Water Buffalo (Buffalo)	Wild Water Buffalo	Buffalo		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:89462	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Wild Water Buffalo	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Wild Water Buffalo	Buffalo			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000087	Cassowary (Cassowary)	Cassowary	Cassowary		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:8787	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Cassowary	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Cassowary	Cassowary			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000088	Zavot (Cattle)	Zavot	Cattle		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9913	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Zavot	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8																																														https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Zavot	Cattle			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000090	Aberdeen-Angus (Cattle)	Aberdeen-Angus	Cattle		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9913	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Aberdeen-Angus	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8				German Angus	https://omia.org																															OMIA:1087										https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Aberdeen-Angus	Cattle			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000091	Abondance (Cattle)	Abondance	Cattle		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9913	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Abondance	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8																																														https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Abondance	Cattle			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000092	Adamawa (Cattle)	Adamawa	Cattle		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9913	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Adamawa	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8																																														https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Adamawa	Cattle			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000093	African Aurochs (Cattle)	African Aurochs	Cattle		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9913	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	African Aurochs	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2																																														https://www.fao.org/dad-is	ISBN:978-1-78924-153-2	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					African Aurochs	Cattle			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000094	Africander (Cattle)	Africander	Cattle		231120-126|231201-120	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126|https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/120	NCBITaxon:9913	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Africander	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8				Afrikander	https://omia.org		Afrikaner	https://omia.org																												OMIA:79										https://www.fao.org/dad-is	ISBN:978-1-78924-153-2|ISBN:978-1-84593-466-8	https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Africander	Cattle			http://purl.obolibrary.org/obo/vbo#transboundary
