vbo_id	term_label	to_be_ignored	breed_name_to_be_used_for_label	species_to_be_used_for_label	internal_term_merge_indicator_vboid_into_vboid	internal_date_and_issue_separated_by_pipe_yymmdd_dash_issue	gh_issue_NOT_merge_obsolete	parent_ID	source_for_parents	source_for_parents	parent_ID	source_for_parents	source_for_parents	most_common_name	synonym_type_most_common_name	source_for_most_common_name	source_for_most_common_name	synonym_dadis_name_not_used_in_label	source_for_synonym_dadis	source_for_synonym_dadis	synonym_1	source_for_synonym_1	source_for_synonym_1	synonym_2	source_for_synonym_2	source_for_synonym_2	synonym_3	source_for_synonym_3	source_for_synonym_3	synonym_4	source_for_synonym_4	source_for_synonym_4	synonym_5	source_for_synonym_5	source_for_synonym_5	synonym_label_from_merged_term	source_for_merged_term	Breed_code_1	all_source_for_breed_code_1_separated_by_pipe	all_source_for_breed_code_1_separated_by_pipe	Breed_code_2	all_source_for_breed_code_2_separated_by_pipe	all_source_for_breed_code_2_separated_by_pipe	definition 	definition_xref	definition_xref	xref1	source_for_xref1	source_for_xref1	xref2	source_for_xref2	source_for_xref2	omia_xref_internal	recognition_status_1	source_for_recognition_status_1	source_for_recognition_status_1	recognition_status_2	source_for_recognition_status_2	source_for_recognition_status_2	recognition_status_3	source_for_recognition_status_3	source_for_recognition_status_3	source_for_breed	source_for_breed	contributors	contributors	comment	general_comment	comment_from_obsoletion	description_of_origin	source_for_description_of_origin	source_for_description_of_origin	domestication_status	source_for_domestication_status	wikidata_link_for_the_country_exists_in_country_subclass	source_for_country_subclass	source_for_country_subclass	obsoletion_type	obsolete	replacement_term	replacement_label	comment	GH_issue	obsolescence_reason	curator_note	dadis_name	dadis_species_name	dadis_country	dadis_iso3_code	in_subset_transboundary
VBO:0016905	Alberes cattle (Cattle)		Alberes cattle	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000006	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Alberes cattle	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000006																																															LBO:0000006	https://orcid.org/0000-0002-9178-3965																									
VBO:0016906	Alentejana cattle (Cattle)		Alentejana cattle	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000007	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Alentejana cattle	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000007																																															LBO:0000007	https://orcid.org/0000-0002-9178-3965																									
VBO:0016907	American Braford (Cattle)		American Braford	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000937	VBO:0400000		https://orcid.org/0000-0002-9178-3965	American Braford	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000937																																															LBO:0000937	https://orcid.org/0000-0002-9178-3965																									
VBO:0016908	American White Park (Cattle)		American White Park	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000010	VBO:0400000		https://orcid.org/0000-0002-9178-3965	American White Park	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000010																																															LBO:0000010	https://orcid.org/0000-0002-9178-3965																									
VBO:0016909	Amrit Mahal (Cattle)		Amrit Mahal	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000012	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Amrit Mahal	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000012																																															LBO:0000012	https://orcid.org/0000-0002-9178-3965																									
VBO:0016910	Anatolian Black (Cattle)		Anatolian Black	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000013	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Anatolian Black	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000013																																															LBO:0000013	https://orcid.org/0000-0002-9178-3965																									
VBO:0016911	Andalusian Black (Cattle)		Andalusian Black	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000014	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Andalusian Black	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000014																																															LBO:0000014	https://orcid.org/0000-0002-9178-3965																									
VBO:0016912	Ankole-Watusi (Cattle)		Ankole-Watusi	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000019	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Ankole-Watusi	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000019																																															LBO:0000019	https://orcid.org/0000-0002-9178-3965																									
VBO:0016913	Asturian Mountain (Cattle)		Asturian Mountain	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000021	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Asturian Mountain	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000021																																															LBO:0000021	https://orcid.org/0000-0002-9178-3965																									
VBO:0016914	Australian Braford (Cattle)		Australian Braford	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000025	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Australian Braford	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000025																																															LBO:0000025	https://orcid.org/0000-0002-9178-3965																									
VBO:0016915	Australian Red (Cattle)		Australian Red	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0001093	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Australian Red	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001093																																															LBO:0001093	https://orcid.org/0000-0002-9178-3965																									
VBO:0016916	Bachaur (Cattle)		Bachaur	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000031	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Bachaur	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000031																																															LBO:0000031	https://orcid.org/0000-0002-9178-3965																									
VBO:0016917	Baladi (Cattle)		Baladi	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000032	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Baladi	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000032																																															LBO:0000032	https://orcid.org/0000-0002-9178-3965																									
VBO:0016918	Baltana Romaneasca (Cattle)		Baltana Romaneasca	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000033	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Baltana Romaneasca	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000033																																															LBO:0000033	https://orcid.org/0000-0002-9178-3965																									
VBO:0016919	Barzona (Cattle)		Barzona	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000035	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Barzona	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000035																																															LBO:0000035	https://orcid.org/0000-0002-9178-3965																									
VBO:0016920	Beefmaker (Cattle)		Beefmaker	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000039	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Beefmaker	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000039																																															LBO:0000039	https://orcid.org/0000-0002-9178-3965																									
VBO:0016921	Belarus Red (Cattle)		Belarus Red	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000041	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Belarus Red	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000041																																															LBO:0000041	https://orcid.org/0000-0002-9178-3965																									
VBO:0016922	Belmont Adaptaur (Cattle)		Belmont Adaptaur	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000044	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Belmont Adaptaur	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000044																																															LBO:0000044	https://orcid.org/0000-0002-9178-3965																									
VBO:0016923	Blacksided Trondheim and Norland (Cattle)		Blacksided Trondheim and Norland	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000050	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Blacksided Trondheim and Norland	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000050																																															LBO:0000050	https://orcid.org/0000-0002-9178-3965																									
VBO:0016924	Blanco Orejinegro (Cattle)		Blanco Orejinegro	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000052	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Blanco Orejinegro	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000052																																															LBO:0000052	https://orcid.org/0000-0002-9178-3965																									
VBO:0016925	Bordelais (Cattle)		Bordelais	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000056	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Bordelais	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000056																																															LBO:0000056	https://orcid.org/0000-0002-9178-3965																									
VBO:0016926	Cachena (Cattle)		Cachena	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000065	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Cachena	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000065																																															LBO:0000065	https://orcid.org/0000-0002-9178-3965																									
VBO:0016927	Canadienne (Cattle)		Canadienne	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000066	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Canadienne	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000066																																															LBO:0000066	https://orcid.org/0000-0002-9178-3965																									
VBO:0016928	Canary Island (Cattle)		Canary Island	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000067	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Canary Island	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000067																																															LBO:0000067	https://orcid.org/0000-0002-9178-3965																									
VBO:0016929	Canchim (Cattle)		Canchim	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000068	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Canchim	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000068																																															LBO:0000068	https://orcid.org/0000-0002-9178-3965																									
VBO:0016930	Chinampo (Cattle)		Chinampo	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000075	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Chinampo	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000075																																															LBO:0000075	https://orcid.org/0000-0002-9178-3965																									
VBO:0016931	Chinese Black-and-White (Cattle)		Chinese Black-and-White	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000076	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Chinese Black-and-White	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000076																																															LBO:0000076	https://orcid.org/0000-0002-9178-3965																									
VBO:0016932	Cholistani (Cattle)		Cholistani	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000077	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Cholistani	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000077																																															LBO:0000077	https://orcid.org/0000-0002-9178-3965																									
VBO:0016933	Corriente (Cattle)		Corriente	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000078	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Corriente	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000078																																															LBO:0000078	https://orcid.org/0000-0002-9178-3965																									
VBO:0016934	Costeno con Cuernos (Cattle)		Costeno con Cuernos	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000079	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Costeno con Cuernos	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000079																																															LBO:0000079	https://orcid.org/0000-0002-9178-3965																									
VBO:0016935	Dajal (Cattle)		Dajal	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000080	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Dajal	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000080																																															LBO:0000080	https://orcid.org/0000-0002-9178-3965																									
VBO:0016936	Damietta (Cattle)		Damietta	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000082	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Damietta	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000082																																															LBO:0000082	https://orcid.org/0000-0002-9178-3965																									
VBO:0016937	Dangi (Cattle)		Dangi	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000083	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Dangi	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000083																																															LBO:0000083	https://orcid.org/0000-0002-9178-3965																									
VBO:0016938	Danish Jersey (Cattle)		Danish Jersey	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000084	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Danish Jersey	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000084																																															LBO:0000084	https://orcid.org/0000-0002-9178-3965																									
VBO:0016939	Deoni (Cattle)		Deoni	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000086	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Deoni	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000086																																															LBO:0000086	https://orcid.org/0000-0002-9178-3965																									
VBO:0016940	Dhanni (Cattle)		Dhanni	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000089	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Dhanni	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000089																																															LBO:0000089	https://orcid.org/0000-0002-9178-3965																									
VBO:0016941	Dølafe (Cattle)		Dølafe	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000090	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Dølafe	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000090																																															LBO:0000090	https://orcid.org/0000-0002-9178-3965																									
VBO:0016942	Dulong (Cattle)		Dulong	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000092	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Dulong	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000092																																															LBO:0000092	https://orcid.org/0000-0002-9178-3965																									
VBO:0016943	East Anatolian Red (Cattle)		East Anatolian Red	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000095	VBO:0400000		https://orcid.org/0000-0002-9178-3965	East Anatolian Red	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000095																																															LBO:0000095	https://orcid.org/0000-0002-9178-3965																									
VBO:0016944	Enderby Island (Cattle)		Enderby Island	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000096	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Enderby Island	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000096																																															LBO:0000096	https://orcid.org/0000-0002-9178-3965																									
VBO:0016945	English Longhorn (Cattle)		English Longhorn	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000097	VBO:0400000		https://orcid.org/0000-0002-9178-3965	English Longhorn	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000097																																															LBO:0000097	https://orcid.org/0000-0002-9178-3965																									
VBO:0016946	Evolène (Cattle)		Evolène	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000099	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Evolène	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000099																																															LBO:0000099	https://orcid.org/0000-0002-9178-3965																									
VBO:0016947	Florida Cracker/Pineywoods (Cattle)		Florida Cracker/Pineywoods	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000103	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Florida Cracker/Pineywoods	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000103																																															LBO:0000103	https://orcid.org/0000-0002-9178-3965																									
VBO:0016948	Frieswal (Cattle)		Frieswal	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0001104	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Frieswal	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001104																																															LBO:0001104	https://orcid.org/0000-0002-9178-3965																									
VBO:0016949	German Angus (Cattle)		German Angus	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000111	VBO:0400000		https://orcid.org/0000-0002-9178-3965	German Angus	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000111																																															LBO:0000111	https://orcid.org/0000-0002-9178-3965																									
VBO:0016950	Gaolao (Cattle)		Gaolao	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000107	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Gaolao	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000107																																															LBO:0000107	https://orcid.org/0000-0002-9178-3965																									
VBO:0016951	German Black Pied (Cattle)		German Black Pied	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0001079	VBO:0400000		https://orcid.org/0000-0002-9178-3965	German Black Pied	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001079																																															LBO:0001079	https://orcid.org/0000-0002-9178-3965																									
VBO:0016952	Gobra (Cattle)		Gobra	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000116	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Gobra	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000116																																															LBO:0000116	https://orcid.org/0000-0002-9178-3965																									
VBO:0016953	Hallikar (Cattle)		Hallikar	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000123	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Hallikar	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000123																																															LBO:0000123	https://orcid.org/0000-0002-9178-3965																									
VBO:0016954	Harton (Cattle)		Harton	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000125	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Harton	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000125																																															LBO:0000125	https://orcid.org/0000-0002-9178-3965																									
VBO:0016955	Hays Converter (Cattle)		Hays Converter	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000126	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Hays Converter	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000126																																															LBO:0000126	https://orcid.org/0000-0002-9178-3965																									
VBO:0016956	Holando-Argentino (Cattle)		Holando-Argentino	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000131	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Holando-Argentino	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000131																																															LBO:0000131	https://orcid.org/0000-0002-9178-3965																									
VBO:0016957	Horro (Cattle)		Horro	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000133	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Horro	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000133																																															LBO:0000133	https://orcid.org/0000-0002-9178-3965																									
VBO:0016958	Israeli Holstein (Cattle)		Israeli Holstein	Cattle		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9913		LBO:0000139	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Israeli Holstein	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000139																																															LBO:0000139	https://orcid.org/0000-0002-9178-3965																									
