VBO id	Breed name	Country	updated name	breed label (breed name +country + parent)	Transboundary name =parents	Species =parents	parent labels	parent ID	source for parents	Other name(s) =synonym	exists_in_country, ISO3 Country code	wikidata link for the country exists_in_country	domestication status	description of origin
VBO:0004189	Nublang	Bhutan	Nublang, Bhutan; Cattle	Nublang-Bhutan [Siri (Cattle)]	Siri	Cattle	Siri (Cattle)	VBO:0000381	https://www.fao.org/dad-is	Trahbum|dzongkha)|Nublang	BTN	wikidata:Q917	domestic	The origin of Nublang is linked to the legendary lake NubTshonopata, located on the western mountain ranges of Haa and above Nakha village in Sangbay geog. The legend resonates over many generations that the first breeding bull was gifted by the *Tshomoen of Nub Tshonapata to a cow herder who generously provided food and shelter to the Tshomoen. According to the elders of Sangbeykha, the gifted bull actually appeared, heading towards the herd of the herder, after a fewdays of the departure of the Tshomoen. The herder took good care of the bull and crossbred it with his herd. Soon the Nublang breed became popular and spread widely in the region. Thus Sangbey geog came to be known for the best Nublang breed in the kingdom. They are considered as a stabilized breed from crossing of humpless cattle (Bos taurus) from Tibet and humped cattle from India
VBO:0004190	Siri	India	Siri, India; Cattle	Siri-India [Siri (Cattle)]	Siri	Cattle	Siri (Cattle)	VBO:0000381	https://www.fao.org/dad-is	Trahbum	IND	wikidata:Q668	domestic	possibly has some Tibetan blood
VBO:0004191	Siri	Nepal	Siri, Nepal; Cattle	Siri-Nepal [Siri (Cattle)]	Siri	Cattle	Siri (Cattle)	VBO:0000381	https://www.fao.org/dad-is		NPL	wikidata:Q837	domestic	Considered to be introduced to Ilam through Darjeeling of India from Bhutan via Sikkim (Epstein, 1977).
VBO:0004192	Marijadvorsko govedo	Slovenia	Marijadvorsko govedo, Slovenia; Cattle	Marijadvorsko govedo-Slovenia [Slovenian White (extinct) (Cattle)]	Slovenian White (extinct)	Cattle	Slovenian White (extinct) (Cattle)	VBO:0000382	https://www.fao.org/dad-is	Slovenian White	SVN	wikidata:Q215	domestic	
VBO:0004193	Sokoto Gudali	Ghana	Sokoto Gudali, Ghana; Cattle	Sokoto Gudali-Ghana [Sokoto Gudali (Cattle)]	Sokoto Gudali	Cattle	Sokoto Gudali (Cattle)	VBO:0000383	https://www.fao.org/dad-is	Godali|Gudali|Sokoto|Bokoloji	GHA	wikidata:Q117	domestic	West African Shorthorned Zebu type
VBO:0004194	Sokoto Gudali	Nigeria	Sokoto Gudali, Nigeria; Cattle	Sokoto Gudali-Nigeria [Sokoto Gudali (Cattle)]	Sokoto Gudali	Cattle	Sokoto Gudali (Cattle)	VBO:0000383	https://www.fao.org/dad-is	Godali|Gudali|Sokoto|Bokoloji	NGA	wikidata:Q1033	domestic	West African Shorthorned Zebu type
VBO:0004195	Somba	Benin	Somba, Benin; Cattle	Somba-Benin [Somba (Cattle)]	Somba	Cattle	Somba (Cattle)	VBO:0000384	https://www.fao.org/dad-is	Atacora	BEN	wikidata:Q962	domestic	variety of West African Savannah Shorthorn
VBO:0004196	Somba	Burkina Faso	Somba, Burkina Faso; Cattle	Somba-Burkina Faso [Somba (Cattle)]	Somba	Cattle	Somba (Cattle)	VBO:0000384	https://www.fao.org/dad-is		BFA	wikidata:Q965		
VBO:0004197	Somba	Togo	Somba, Togo; Cattle	Somba-Togo [Somba (Cattle)]	Somba	Cattle	Somba (Cattle)	VBO:0000384	https://www.fao.org/dad-is	Mango and Konkomba	TGO	wikidata:Q945	domestic	variety of West African Savannah Shorthorn
VBO:0004198	South Devon	Australia	South Devon, Australia; Cattle	South Devon-Australia [South Devon (Cattle)]	South Devon	Cattle	South Devon (Cattle)	VBO:0000385	https://www.fao.org/dad-is		AUS	wikidata:Q408	domestic	imported from South Devon, United Kingdom
VBO:0004199	South Devon	Brazil	South Devon, Brazil; Cattle	South Devon-Brazil [South Devon (Cattle)]	South Devon	Cattle	South Devon (Cattle)	VBO:0000385	https://www.fao.org/dad-is		BRA	wikidata:Q155	domestic	imported from Europe
VBO:0004200	South Devon	Botswana	South Devon, Botswana; Cattle	South Devon-Botswana [South Devon (Cattle)]	South Devon	Cattle	South Devon (Cattle)	VBO:0000385	https://www.fao.org/dad-is		BWA	wikidata:Q963	domestic	imported; exotic
VBO:0004201	South Devon	Canada	South Devon, Canada; Cattle	South Devon-Canada [South Devon (Cattle)]	South Devon	Cattle	South Devon (Cattle)	VBO:0000385	https://www.fao.org/dad-is		CAN	wikidata:Q16	domestic	The South Devon breed was developed in the southern part of Devonshire,England. South Devon√¢‚Ç¨‚Ñ¢s are the largest of the English and Scottish breeds.The cattle are horned and noted for hardiness, good milk yield and their lean carcass quality.
VBO:0004202	South Devon	China	South Devon, China; Cattle	South Devon-China [South Devon (Cattle)]	South Devon	Cattle	South Devon (Cattle)	VBO:0000385	https://www.fao.org/dad-is		CHN	wikidata:Q148	domestic	imported; exotic
VBO:0004203	South Devon	United Kingdom of Great Britain and Northern Ireland	South Devon, United Kingdom of Great Britain and Northern Ireland; Cattle	South Devon-United Kingdom of Great Britain and Northern Ireland [South Devon (Cattle)]	South Devon	Cattle	South Devon (Cattle)	VBO:0000385	https://www.fao.org/dad-is		GBR	wikidata:Q145	domestic	indigenous breed
VBO:0004204	South Devon	Saint Lucia	South Devon, Saint Lucia; Cattle	South Devon-Saint Lucia [South Devon (Cattle)]	South Devon	Cattle	South Devon (Cattle)	VBO:0000385	https://www.fao.org/dad-is		LCA	wikidata:Q760	domestic	
VBO:0004205	South Devon	Namibia	South Devon, Namibia; Cattle	South Devon-Namibia [South Devon (Cattle)]	South Devon	Cattle	South Devon (Cattle)	VBO:0000385	https://www.fao.org/dad-is		NAM	wikidata:Q1030		
VBO:0004206	South Devon	Eswatini	South Devon, Eswatini; Cattle	South Devon-Eswatini [South Devon (Cattle)]	South Devon	Cattle	South Devon (Cattle)	VBO:0000385	https://www.fao.org/dad-is		SWZ	wikidata:Q1050	domestic	imported; exotic
VBO:0004207	South Devon	United States of America	South Devon, United States of America; Cattle	South Devon-United States of America [South Devon (Cattle)]	South Devon	Cattle	South Devon (Cattle)	VBO:0000385	https://www.fao.org/dad-is		USA	wikidata:Q30	domestic	
VBO:0004208	South Devon	South Africa	South Devon, South Africa; Cattle	South Devon-South Africa [South Devon (Cattle)]	South Devon	Cattle	South Devon (Cattle)	VBO:0000385	https://www.fao.org/dad-is		ZAF	wikidata:Q258	domestic	This breed was imported from Devon and Cornwall, South-west England in 1879 and possibly originated in the Channel Islands.
VBO:0004209	Suiz-Bu	Mexico	Suiz-Bu, Mexico; Cattle	Suiz-Bu-Mexico [Suiz-bu (Cattle)]	Suiz-bu	Cattle	Suiz-bu (Cattle)	VBO:0000386	https://www.fao.org/dad-is		MEX	wikidata:Q96	domestic	
VBO:0004210	Suksunskaya skot	Russian Federation	Suksunskaya skot, Russian Federation; Cattle	Suksunskaya skot-Russian Federation [Suksun (Cattle)]	Suksun	Cattle	Suksun (Cattle)	VBO:0000387	https://www.fao.org/dad-is	Suksun	RUS	wikidata:Q159	domestic	composite of Danish Red, local cattle, Angeln, Red Steppe, Estonian Red and Latvian Brown
VBO:0004211	Sunandini	India	Sunandini, India; Cattle	Sunandini-India [Sunandini (Cattle)]	Sunandini	Cattle	Sunandini (Cattle)	VBO:0000388	https://www.fao.org/dad-is		IND	wikidata:Q668	domestic	composite of Swiss Brown (5/8) and local Zebu
VBO:0004212	Sunandini	Sri Lanka	Sunandini, Sri Lanka; Cattle	Sunandini-Sri Lanka [Sunandini (Cattle)]	Sunandini	Cattle	Sunandini (Cattle)	VBO:0000388	https://www.fao.org/dad-is		LKA	wikidata:Q854	domestic	recently introduced; exotic
VBO:0004213	Sussex	Australia	Sussex, Australia; Cattle	Sussex-Australia [Sussex (Cattle)]	Sussex	Cattle	Sussex (Cattle)	VBO:0000389	https://www.fao.org/dad-is		AUS	wikidata:Q408	domestic	
VBO:0004214	Sussex	Botswana	Sussex, Botswana; Cattle	Sussex-Botswana [Sussex (Cattle)]	Sussex	Cattle	Sussex (Cattle)	VBO:0000389	https://www.fao.org/dad-is		BWA	wikidata:Q963	domestic	imported; exotic
VBO:0004215	Sussex	United Kingdom of Great Britain and Northern Ireland	Sussex, United Kingdom of Great Britain and Northern Ireland; Cattle	Sussex-United Kingdom of Great Britain and Northern Ireland [Sussex (Cattle)]	Sussex	Cattle	Sussex (Cattle)	VBO:0000389	https://www.fao.org/dad-is		GBR	wikidata:Q145	domestic	indigenous breed Red Weald cattle: incrossing from Limousine and Salers
VBO:0004216	Sussex	Malawi	Sussex, Malawi; Cattle	Sussex-Malawi [Sussex (Cattle)]	Sussex	Cattle	Sussex (Cattle)	VBO:0000389	https://www.fao.org/dad-is		MWI	wikidata:Q1020	domestic	
VBO:0004217	Sussex	Namibia	Sussex, Namibia; Cattle	Sussex-Namibia [Sussex (Cattle)]	Sussex	Cattle	Sussex (Cattle)	VBO:0000389	https://www.fao.org/dad-is		NAM	wikidata:Q1030	domestic	locally adapted breed
VBO:0004218	Sussex	Peru	Sussex, Peru; Cattle	Sussex-Peru [Sussex (Cattle)]	Sussex	Cattle	Sussex (Cattle)	VBO:0000389	https://www.fao.org/dad-is		PER	wikidata:Q419	domestic	recently imported
VBO:0004219	Sussex	Paraguay	Sussex, Paraguay; Cattle	Sussex-Paraguay [Sussex (Cattle)]	Sussex	Cattle	Sussex (Cattle)	VBO:0000389	https://www.fao.org/dad-is		PRY	wikidata:Q733	domestic	imported; exotic
VBO:0004220	Sussex	Eswatini	Sussex, Eswatini; Cattle	Sussex-Eswatini [Sussex (Cattle)]	Sussex	Cattle	Sussex (Cattle)	VBO:0000389	https://www.fao.org/dad-is		SWZ	wikidata:Q1050	domestic	imported; exotic
VBO:0004221	Sussex	Seychelles	Sussex, Seychelles; Cattle	Sussex-Seychelles [Sussex (Cattle)]	Sussex	Cattle	Sussex (Cattle)	VBO:0000389	https://www.fao.org/dad-is		SYC	wikidata:Q1042	domestic	imported; exotic
VBO:0004222	Sussex	Zambia	Sussex, Zambia; Cattle	Sussex-Zambia [Sussex (Cattle)]	Sussex	Cattle	Sussex (Cattle)	VBO:0000389	https://www.fao.org/dad-is		ZMB	wikidata:Q953	domestic	imported from Europe; exotic
VBO:0004223	Sussex	Zimbabwe	Sussex, Zimbabwe; Cattle	Sussex-Zimbabwe [Sussex (Cattle)]	Sussex	Cattle	Sussex (Cattle)	VBO:0000389	https://www.fao.org/dad-is		ZWE	wikidata:Q954	domestic	imported; exotic
VBO:0004224	Svensk FjÃ¤llras	Sweden	Svensk FjÃ¤llras, Sweden; Cattle	Svensk FjÃ¤llras-Sweden [Svensk Fjällras (Cattle)]	Svensk Fjällras	Cattle	Svensk Fjällras (Cattle)	VBO:0000390	https://www.fao.org/dad-is	Swedish Mountain	SWE	wikidata:Q34	domestic	Svensk Fj√É¬§llras is a native breed originating from the northern part of the country. It is related to some other Nordic red polled breeds.
VBO:0004225	Zweeds Roodbont	Belgium	Zweeds Roodbont, Belgium; Cattle	Zweeds Roodbont-Belgium [Swedish Red (Cattle)]	Swedish Red	Cattle	Swedish Red (Cattle)	VBO:0000391	https://www.fao.org/dad-is		BEL	wikidata:Q31		
VBO:0004226	Rojo Sueco	Ecuador	Rojo Sueco, Ecuador; Cattle	Rojo Sueco-Ecuador [Swedish Red (Cattle)]	Swedish Red	Cattle	Swedish Red (Cattle)	VBO:0000391	https://www.fao.org/dad-is		ECU	wikidata:Q736		
VBO:0004227	Swedish Red	Croatia	Swedish Red, Croatia; Cattle	Swedish Red-Croatia [Swedish Red (Cattle)]	Swedish Red	Cattle	Swedish Red (Cattle)	VBO:0000391	https://www.fao.org/dad-is	Å vedsko crveno	HRV	wikidata:Q224		
VBO:0004228	Zweeds Roodbont	Netherlands	Zweeds Roodbont, Netherlands; Cattle	Zweeds Roodbont-Netherlands [Swedish Red (Cattle)]	Swedish Red	Cattle	Swedish Red (Cattle)	VBO:0000391	https://www.fao.org/dad-is		NLD	wikidata:Q55	domestic	
VBO:0004229	Szwedzka czerwona	Poland	Szwedzka czerwona, Poland; Cattle	Szwedzka czerwona-Poland [Swedish Red (Cattle)]	Swedish Red	Cattle	Swedish Red (Cattle)	VBO:0000391	https://www.fao.org/dad-is		POL	wikidata:Q36	domestic	
VBO:0004230	Sueca Roja	Uruguay	Sueca Roja, Uruguay; Cattle	Sueca Roja-Uruguay [Swedish Red (Cattle)]	Swedish Red	Cattle	Swedish Red (Cattle)	VBO:0000391	https://www.fao.org/dad-is		URY	wikidata:Q77		
VBO:0004231	Swedish Red & White	United Kingdom of Great Britain and Northern Ireland	Swedish Red & White, United Kingdom of Great Britain and Northern Ireland; Cattle	Swedish Red & White-United Kingdom of Great Britain and Northern Ireland [Swedish Red and White (Cattle)]	Swedish Red and White	Cattle	Swedish Red and White (Cattle)	VBO:0000392	https://www.fao.org/dad-is		GBR	wikidata:Q145	domestic	imported; exotic
VBO:0004232	Swedish red and white	Lithuania	Swedish red and white, Lithuania; Cattle	Swedish red and white-Lithuania [Swedish Red and White (Cattle)]	Swedish Red and White	Cattle	Swedish Red and White (Cattle)	VBO:0000392	https://www.fao.org/dad-is		LTU	wikidata:Q37	domestic	recently introduced; exotic
VBO:0004233	Swedish Red and White	Latvia	Swedish Red and White, Latvia; Cattle	Swedish Red and White-Latvia [Swedish Red and White (Cattle)]	Swedish Red and White	Cattle	Swedish Red and White (Cattle)	VBO:0000392	https://www.fao.org/dad-is		LVA	wikidata:Q211	domestic	imported; exotic
VBO:0004234	Swedish Red	South Africa	Swedish Red, South Africa; Cattle	Swedish Red-South Africa [Swedish Red and White (Cattle)]	Swedish Red and White	Cattle	Swedish Red and White (Cattle)	VBO:0000392	https://www.fao.org/dad-is		ZAF	wikidata:Q258	domestic	
VBO:0004235	Swiss Fleckvieh (seit 2009)	Switzerland	Swiss Fleckvieh (seit 2009), Switzerland; Cattle	Swiss Fleckvieh (seit 2009)-Switzerland [Swiss Fleckvieh (Cattle)]	Swiss Fleckvieh	Cattle	Swiss Fleckvieh (Cattle)	VBO:0000393	https://www.fao.org/dad-is	Simmental	CHE	wikidata:Q39	domestic	composite of Saanen, Frutigen, Freiburger and local landrace breeds
VBO:0004236	Herens	Brazil	Herens, Brazil; Cattle	Herens-Brazil [Swiss Herens (Cattle)]	Swiss Herens	Cattle	Swiss Herens (Cattle)	VBO:0000394	https://www.fao.org/dad-is		BRA	wikidata:Q155	domestic	imported from Switzerland
VBO:0004237	Eringer	Canada	Eringer, Canada; Cattle	Eringer-Canada [Swiss Herens (Cattle)]	Swiss Herens	Cattle	Swiss Herens (Cattle)	VBO:0000394	https://www.fao.org/dad-is		CAN	wikidata:Q16		
VBO:0004238	HÃ©rens	France	HÃ©rens, France; Cattle	HÃ©rens-France [Swiss Herens (Cattle)]	Swiss Herens	Cattle	Swiss Herens (Cattle)	VBO:0000394	https://www.fao.org/dad-is	Valais|French Herens	FRA	wikidata:Q142	domestic	imported from Switzerland
VBO:0004239	Sychevskaya	Russian Federation	Sychevskaya, Russian Federation; Cattle	Sychevskaya-Russian Federation [Sychevka (Cattle)]	Sychevka	Cattle	Sychevka (Cattle)	VBO:0000395	https://www.fao.org/dad-is	Sychevka Simmental|Western Simmental|Sychevka	RUS	wikidata:Q159	domestic	variety of Russian Simmental: composite of Simmental and West Russian: In 1950 the ""Simmentalised"" cattle in the Smolensk and Kalinin regions were distinguished as the Sychevka breed.
VBO:0004240	Sykia	Greece	Sykia, Greece; Cattle	Sykia-Greece [Sykia (Cattle)]	Sykia	Cattle	Sykia (Cattle)	VBO:0000396	https://www.fao.org/dad-is		GRC	wikidata:Q41	domestic	indigenous breed local breed with characters of Bos Taurus Primigenius.
VBO:0004241	Tabapua	Brazil	Tabapua, Brazil; Cattle	Tabapua-Brazil [Tabapua (Cattle)]	Tabapua	Cattle	Tabapua (Cattle)	VBO:0000397	https://www.fao.org/dad-is	TabapuÃ£	BRA	wikidata:Q155	domestic	selected from cross of cattle Polled Nacional, and Nelore breed.
VBO:0004242	Tabapua	Guatemala	Tabapua, Guatemala; Cattle	Tabapua-Guatemala [Tabapua (Cattle)]	Tabapua	Cattle	Tabapua (Cattle)	VBO:0000397	https://www.fao.org/dad-is		GTM	wikidata:Q774	domestic	locally adapted breed
VBO:0004243	TabapuÃ£	Paraguay	TabapuÃ£, Paraguay; Cattle	TabapuÃ£-Paraguay [Tabapua (Cattle)]	Tabapua	Cattle	Tabapua (Cattle)	VBO:0000397	https://www.fao.org/dad-is		PRY	wikidata:Q733	domestic	
VBO:0004244	Tabapua	South Africa	Tabapua, South Africa; Cattle	Tabapua-South Africa [Tabapua (Cattle)]	Tabapua	Cattle	Tabapua (Cattle)	VBO:0000397	https://www.fao.org/dad-is		ZAF	wikidata:Q258	domestic	
VBO:0004245	Tagil'skaya	Russian Federation	Tagil'skaya, Russian Federation; Cattle	Tagil'skaya-Russian Federation [Tagil (Cattle)]	Tagil	Cattle	Tagil (Cattle)	VBO:0000398	https://www.fao.org/dad-is	Tagil	RUS	wikidata:Q159	domestic	composite of Friesian, Kholmogory, Swiss Brown, Tyrolean and local cattle
VBO:0004246	Krasnaya tambovskaya	Russian Federation	Krasnaya tambovskaya, Russian Federation; Cattle	Krasnaya tambovskaya-Russian Federation [Tambov Red (Cattle)]	Tambov Red	Cattle	Tambov Red (Cattle)	VBO:0000399	https://www.fao.org/dad-is	Krasnotambovskaya|Tambov Red	RUS	wikidata:Q159	domestic	composite of Tyrolean, Devon, Simmental and local breeds
VBO:0004247	Pare	United Republic of Tanzania	Pare, United Republic of Tanzania; Cattle	Pare-United Republic of Tanzania [Tanganyika Shorthorn Zebu (Cattle)]	Tanganyika Shorthorn Zebu	Cattle	Tanganyika Shorthorn Zebu (Cattle)	VBO:0000400	https://www.fao.org/dad-is		TZA	wikidata:Q924		
VBO:0004248	Chagga (Extinct)	United Republic of Tanzania	Chagga (Extinct), United Republic of Tanzania; Cattle	Chagga (Extinct)-United Republic of Tanzania [Tanganyika shorthorn zebu (TSHZ) (Cattle)]	Tanganyika shorthorn zebu (TSHZ)	Cattle	Tanganyika shorthorn zebu (TSHZ) (Cattle)	VBO:0000401	https://www.fao.org/dad-is	Wachagga	TZA	wikidata:Q924	domestic	variety of Tanzanian Zebu
VBO:0004249	Iringa Red	United Republic of Tanzania	Iringa Red, United Republic of Tanzania; Cattle	Iringa Red-United Republic of Tanzania [Tanganyika shorthorn zebu (TSHZ) (Cattle)]	Tanganyika shorthorn zebu (TSHZ)	Cattle	Tanganyika shorthorn zebu (TSHZ) (Cattle)	VBO:0000401	https://www.fao.org/dad-is		TZA	wikidata:Q924	domestic	local strain of Small East African Zebu in Tanzania
VBO:0004250	Maasai	United Republic of Tanzania	Maasai, United Republic of Tanzania; Cattle	Maasai-United Republic of Tanzania [Tanganyika shorthorn zebu (TSHZ) (Cattle)]	Tanganyika shorthorn zebu (TSHZ)	Cattle	Tanganyika shorthorn zebu (TSHZ) (Cattle)	VBO:0000401	https://www.fao.org/dad-is	East African Shorthorned Zebu|Maasai	TZA	wikidata:Q924	domestic	Tanganyika shorthorn zebu
VBO:0004251	Mbulu	United Republic of Tanzania	Mbulu, United Republic of Tanzania; Cattle	Mbulu-United Republic of Tanzania [Tanganyika shorthorn zebu (TSHZ) (Cattle)]	Tanganyika shorthorn zebu (TSHZ)	Cattle	Tanganyika shorthorn zebu (TSHZ) (Cattle)	VBO:0000401	https://www.fao.org/dad-is		TZA	wikidata:Q924	domestic	Natural selection over long period within Tanganyika short horn zebu (TSHZ)
VBO:0004252	Singida White	United Republic of Tanzania	Singida White, United Republic of Tanzania; Cattle	Singida White-United Republic of Tanzania [Tanganyika shorthorn zebu (TSHZ) (Cattle)]	Tanganyika shorthorn zebu (TSHZ)	Cattle	Tanganyika shorthorn zebu (TSHZ) (Cattle)	VBO:0000401	https://www.fao.org/dad-is		TZA	wikidata:Q924	domestic	The strain is mostly found in Singida region.
VBO:0004253	Sukuma	United Republic of Tanzania	Sukuma, United Republic of Tanzania; Cattle	Sukuma-United Republic of Tanzania [Tanganyika shorthorn zebu (TSHZ) (Cattle)]	Tanganyika shorthorn zebu (TSHZ)	Cattle	Tanganyika shorthorn zebu (TSHZ) (Cattle)	VBO:0000401	https://www.fao.org/dad-is	Tinde	TZA	wikidata:Q924	domestic	The Sukuma cattle seem to have been derived from crossing between Tanzanian Shorthorned Zebu and the Sanga.
VBO:0004254	Tarime zebu	United Republic of Tanzania	Tarime zebu, United Republic of Tanzania; Cattle	Tarime zebu-United Republic of Tanzania [Tanganyika shorthorn zebu (TSHZ) (Cattle)]	Tanganyika shorthorn zebu (TSHZ)	Cattle	Tanganyika shorthorn zebu (TSHZ) (Cattle)	VBO:0000401	https://www.fao.org/dad-is		TZA	wikidata:Q924	domestic	Found in Tarim district Mara region, Tanzania
VBO:0004255	Tarentaise	Albania	Tarentaise, Albania; Cattle	Tarentaise-Albania [Tarentaise (Cattle)]	Tarentaise	Cattle	Tarentaise (Cattle)	VBO:0000402	https://www.fao.org/dad-is	Tarine	ALB	wikidata:Q222	domestic	imported from France in 1985;
VBO:0004256	Tarentaise	Burkina Faso	Tarentaise, Burkina Faso; Cattle	Tarentaise-Burkina Faso [Tarentaise (Cattle)]	Tarentaise	Cattle	Tarentaise (Cattle)	VBO:0000402	https://www.fao.org/dad-is		BFA	wikidata:Q965	domestic	continually imported from France
VBO:0004257	Tarentaise	Brazil	Tarentaise, Brazil; Cattle	Tarentaise-Brazil [Tarentaise (Cattle)]	Tarentaise	Cattle	Tarentaise (Cattle)	VBO:0000402	https://www.fao.org/dad-is		BRA	wikidata:Q155	domestic	imported from Europe.
VBO:0004258	Tarentaise	Canada	Tarentaise, Canada; Cattle	Tarentaise-Canada [Tarentaise (Cattle)]	Tarentaise	Cattle	Tarentaise (Cattle)	VBO:0000402	https://www.fao.org/dad-is		CAN	wikidata:Q16		
VBO:0004259	Tarentaise	France	Tarentaise, France; Cattle	Tarentaise-France [Tarentaise (Cattle)]	Tarentaise	Cattle	Tarentaise (Cattle)	VBO:0000402	https://www.fao.org/dad-is	Tarine	FRA	wikidata:Q142	domestic	indigenous breed of Savoie
