vbo_id	term_label	LBO ID	source_for_xref1	LBO name	LBO ID	LBO synonyms	LBO ID	description_of_origin	source_for_description_of_origin
VBO:0017206	Czech Improved White (Pig)	LBO:0000355	https://orcid.org/0000-0002-9178-3965	Czech Improved White	LBO:0000355				
VBO:0017207	Brithish Lop (Pig)	LBO:0000351	https://orcid.org/0000-0002-9178-3965	Brithish Lop	LBO:0000351				
VBO:0017208	Bulgarian White (Pig)	LBO:0000352	https://orcid.org/0000-0002-9178-3965	Bulgarian White	LBO:0000352				
VBO:0017209	Cantonese (Pig)	LBO:0000353	https://orcid.org/0000-0002-9178-3965	Cantonese	LBO:0000353				
VBO:0017210	Casertana (Pig)	LBO:0001074	https://orcid.org/0000-0002-9178-3965	Casertana	LBO:0001074				
VBO:0017212	Erhualian (Pig)	LBO:0000691	https://orcid.org/0000-0002-9178-3965	Erhualian	LBO:0000691				
VBO:0017213	Fengjing (Pig)	LBO:0000360	https://orcid.org/0000-0002-9178-3965	Fengjing	LBO:0000360				
VBO:0017214	Gloucestershire Old Spots (Pig)	LBO:0000364	https://orcid.org/0000-0002-9178-3965	Gloucestershire Old Spots	LBO:0000364				
VBO:0017215	Guinea Hog (Pig)	LBO:0000365	https://orcid.org/0000-0002-9178-3965	Guinea Hog	LBO:0000365				
VBO:0017216	Hang (Pig)	LBO:0000703	https://orcid.org/0000-0002-9178-3965	Hang	LBO:0000703				
VBO:0017217	Hezuo (Pig)	LBO:0000368	https://orcid.org/0000-0002-9178-3965	Hezuo	LBO:0000368				
VBO:0017218	Italian Landrace (Pig)	LBO:0000370	https://orcid.org/0000-0002-9178-3965	Italian Landrace	LBO:0000370				
VBO:0017219	Jiangquhai (Pig)	LBO:0001084	https://orcid.org/0000-0002-9178-3965	Jiangquhai	LBO:0001084				
VBO:0017220	Jinhua (Pig)	LBO:0000371	https://orcid.org/0000-0002-9178-3965	Jinhua	LBO:0000371				
VBO:0017221	Kele (Pig)	LBO:0000372	https://orcid.org/0000-0002-9178-3965	Kele	LBO:0000372				
VBO:0017222	Krskopolje (Pig)	LBO:0000373	https://orcid.org/0000-0002-9178-3965	Krskopolje	LBO:0000373				
VBO:0017223	Large Black-White (Pig)	LBO:0000377	https://orcid.org/0000-0002-9178-3965	Large Black-White	LBO:0000377				
VBO:0017224	Lithuanian Native (Pig)	LBO:0000379	https://orcid.org/0000-0002-9178-3965	Lithuanian Native	LBO:0000379				
VBO:0017225	Luchuan (Pig)	LBO:0001100	https://orcid.org/0000-0002-9178-3965	Luchuan	LBO:0001100				
VBO:0017226	Minzhu (Pig)	LBO:0000383	https://orcid.org/0000-0002-9178-3965	Minzhu	LBO:0000383				
VBO:0017227	Mong Cai (Pig)	LBO:0000384	https://orcid.org/0000-0002-9178-3965	Mong Cai	LBO:0000384				
VBO:0017228	Mora Romagnola (Pig)	LBO:0000386	https://orcid.org/0000-0002-9178-3965	Mora Romagnola	LBO:0000386				
VBO:0017229	Moura (Pig)	LBO:0000387	https://orcid.org/0000-0002-9178-3965	Moura	LBO:0000387				
VBO:0017230	Mukota (Pig)	LBO:0000385	https://orcid.org/0000-0002-9178-3965	Mukota	LBO:0000385				
VBO:0017231	Mulefoot (Pig)	LBO:0000388	https://orcid.org/0000-0002-9178-3965	Mulefoot	LBO:0000388				
VBO:0017232	Neijiang (Pig)	LBO:0000939	https://orcid.org/0000-0002-9178-3965	Neijiang	LBO:0000939				
VBO:0017233	Ningxiang (Pig)	LBO:0000390	https://orcid.org/0000-0002-9178-3965	Ningxiang	LBO:0000390				
VBO:0017234	Ossabaw Island (Pig)	LBO:0000392	https://orcid.org/0000-0002-9178-3965	Ossabaw Island	LBO:0000392				
VBO:0017235	Oxford Sandy and Black (Pig)	LBO:0000393	https://orcid.org/0000-0002-9178-3965	Oxford Sandy and Black	LBO:0000393				
VBO:0017236	Philippine Native (Pig)	LBO:0000394	https://orcid.org/0000-0002-9178-3965	Philippine Native	LBO:0000394				
VBO:0017237	Qingping (Pig)	LBO:0001110	https://orcid.org/0000-0002-9178-3965	Qingping	LBO:0001110				
VBO:0017238	Red Wattle (Pig)	LBO:0000397	https://orcid.org/0000-0002-9178-3965	Red Wattle	LBO:0000397				
VBO:0017239	Saba (Pig)	LBO:0001113	https://orcid.org/0000-0002-9178-3965	Saba	LBO:0001113			Chinese indigenous breed known for high prolificacy, superior meat quality, and adaptation to harsh environments.	LBO:0001113
VBO:0017240	Sutai (Pig)	LBO:0000707	https://orcid.org/0000-0002-9178-3965	Sutai	LBO:0000707				
VBO:0017241	Swabian-Hall (Pig)	LBO:0000400	https://orcid.org/0000-0002-9178-3965	Swabian-Hall	LBO:0000400	Schwäbisch-Hällisches Schwein|Swabian Hall Swine	LBO:0000400		
VBO:0017242	Thuoc Nhieu (Pig)	LBO:0000403	https://orcid.org/0000-0002-9178-3965	Thuoc Nhieu	LBO:0000403				
VBO:0017243	Tibetan (Pig)	LBO:0000404	https://orcid.org/0000-0002-9178-3965	Tibetan	LBO:0000404				
VBO:0017244	Tongcheng (Pig)	LBO:0000709	https://orcid.org/0000-0002-9178-3965	Tongcheng	LBO:0000709				
VBO:0017245	Vietnamese Potbelly (Pig)	LBO:0000406	https://orcid.org/0000-0002-9178-3965	Vietnamese Potbelly	LBO:0000406				
VBO:0017246	Wuzhishan (Pig)	LBO:0000408	https://orcid.org/0000-0002-9178-3965	Wuzhishan	LBO:0000408				
VBO:0017247	Yushan Black (Pig)	LBO:0000705	https://orcid.org/0000-0002-9178-3965	Yushan Black	LBO:0000705				
VBO:0017248	Acipayam (Sheep)	LBO:0000409	https://orcid.org/0000-0002-9178-3965	Acipayam	LBO:0000409				
VBO:0017249	Adal (Sheep)	LBO:0000410	https://orcid.org/0000-0002-9178-3965	Adal	LBO:0000410				
VBO:0017250	Afghan Arabi (Sheep)	LBO:0000411	https://orcid.org/0000-0002-9178-3965	Afghan Arabi	LBO:0000411				
VBO:0017251	Africana (Sheep)	LBO:0000412	https://orcid.org/0000-0002-9178-3965	Africana	LBO:0000412				
VBO:0017252	Alai (Sheep)	LBO:0000414	https://orcid.org/0000-0002-9178-3965	Alai	LBO:0000414				
VBO:0017253	Alcarrena (Sheep)	LBO:0000415	https://orcid.org/0000-0002-9178-3965	Alcarrena	LBO:0000415				
VBO:0017254	Algarve Churro (Sheep)	LBO:0000416	https://orcid.org/0000-0002-9178-3965	Algarve Churro	LBO:0000416				
VBO:0017255	Altai (Sheep)	LBO:0000418	https://orcid.org/0000-0002-9178-3965	Altai	LBO:0000418				
VBO:0017256	Altamurana (Sheep)	LBO:0000693	https://orcid.org/0000-0002-9178-3965	Altamurana	LBO:0000693				
VBO:0017257	Altay (Sheep)	LBO:0000419	https://orcid.org/0000-0002-9178-3965	Altay	LBO:0000419				
VBO:0017258	American Blackbelly (Sheep)	LBO:0000420	https://orcid.org/0000-0002-9178-3965	American Blackbelly	LBO:0000420				
VBO:0017259	Apennine (Sheep)	LBO:0000421	https://orcid.org/0000-0002-9178-3965	Apennine	LBO:0000421				
VBO:0017260	Arapawa Island (Sheep)	LBO:0000423	https://orcid.org/0000-0002-9178-3965	Arapawa Island	LBO:0000423				
VBO:0017261	Argentine Merino (Sheep)	LBO:0000424	https://orcid.org/0000-0002-9178-3965	Argentine Merino	LBO:0000424				
VBO:0017262	Arles Merino (Sheep)	LBO:0000425	https://orcid.org/0000-0002-9178-3965	Arles Merino	LBO:0000425				
VBO:0017263	Armenian Semicoarsewool (Sheep)	LBO:0000426	https://orcid.org/0000-0002-9178-3965	Armenian Semicoarsewool	LBO:0000426				
VBO:0017264	Balkhi (Sheep)	LBO:0000429	https://orcid.org/0000-0002-9178-3965	Balkhi	LBO:0000429				
VBO:0017265	Balwen Welsh Mountain (Sheep)	LBO:0000431	https://orcid.org/0000-0002-9178-3965	Balwen Welsh Mountain	LBO:0000431				
VBO:0017266	Barbados Blackbelly (Sheep)	LBO:0000433	https://orcid.org/0000-0002-9178-3965	Barbados Blackbelly	LBO:0000433				
VBO:0017267	Basco-Bearnais (Sheep)	LBO:0000434	https://orcid.org/0000-0002-9178-3965	Basco-Bearnais	LBO:0000434				
VBO:0017268	Bavarian Forest (Sheep)	LBO:0000435	https://orcid.org/0000-0002-9178-3965	Bavarian Forest	LBO:0000435				
VBO:0017269	Beulah Speckled-Face (Sheep)	LBO:0000438	https://orcid.org/0000-0002-9178-3965	Beulah Speckled-Face	LBO:0000438				
VBO:0017270	Bibrik (Sheep)	LBO:0000439	https://orcid.org/0000-0002-9178-3965	Bibrik	LBO:0000439				
VBO:0017271	Biellese (Sheep)	LBO:0000440	https://orcid.org/0000-0002-9178-3965	Biellese	LBO:0000440				
VBO:0017272	Bond (Sheep)	LBO:0000444	https://orcid.org/0000-0002-9178-3965	Bond	LBO:0000444				
VBO:0017273	Boreray (Sheep)	LBO:0000447	https://orcid.org/0000-0002-9178-3965	Boreray	LBO:0000447				
VBO:0017274	Bovska (Sheep)	LBO:0000448	https://orcid.org/0000-0002-9178-3965	Bovska	LBO:0000448				
VBO:0017275	Braunes Bergschaf (Sheep)	LBO:0000449	https://orcid.org/0000-0002-9178-3965	Braunes Bergschaf	LBO:0000449				
VBO:0017276	Brazilian Somali (Sheep)	LBO:0000450	https://orcid.org/0000-0002-9178-3965	Brazilian Somali	LBO:0000450				
VBO:0017277	Brecknock Hill Cheviot (Sheep)	LBO:0000451	https://orcid.org/0000-0002-9178-3965	Brecknock Hill Cheviot	LBO:0000451				
VBO:0017278	Brillenschaf (Sheep)	LBO:0000452	https://orcid.org/0000-0002-9178-3965	Brillenschaf	LBO:0000452				
VBO:0017279	British Milk Sheep (Sheep)	LBO:0000453	https://orcid.org/0000-0002-9178-3965	British Milk Sheep	LBO:0000453				
VBO:0017280	Bundner Oberland (Sheep)	LBO:0000454	https://orcid.org/0000-0002-9178-3965	Bundner Oberland	LBO:0000454				
VBO:0017281	California Red (Sheep)	LBO:0000455	https://orcid.org/0000-0002-9178-3965	California Red	LBO:0000455				
VBO:0017282	Campanian Barbary (Sheep)	LBO:0000457	https://orcid.org/0000-0002-9178-3965	Campanian Barbary	LBO:0000457				
VBO:0017283	Cholistani (Sheep)	LBO:0000463	https://orcid.org/0000-0002-9178-3965	Cholistani	LBO:0000463				
VBO:0017284	Cine Capari (Sheep)	LBO:0000459	https://orcid.org/0000-0002-9178-3965	Cine Capari	LBO:0000459				
VBO:0017285	Coburger Fuchsschaf (Sheep)	LBO:0000465	https://orcid.org/0000-0002-9178-3965	Coburger Fuchsschaf	LBO:0000465				
VBO:0017286	Comisana (Sheep)	LBO:0000468	https://orcid.org/0000-0002-9178-3965	Comisana	LBO:0000468				
VBO:0017287	Dalesbred (Sheep)	LBO:0000475	https://orcid.org/0000-0002-9178-3965	Dalesbred	LBO:0000475				
VBO:0017288	Damani (Sheep)	LBO:0000477	https://orcid.org/0000-0002-9178-3965	Damani	LBO:0000477				
VBO:0017289	Debouillet (Sheep)	LBO:0000481	https://orcid.org/0000-0002-9178-3965	Debouillet	LBO:0000481				
VBO:0017290	Delaine Merino (Sheep)	LBO:0000482	https://orcid.org/0000-0002-9178-3965	Delaine Merino	LBO:0000482				
VBO:0017291	Deutsches Blaukoepfiges Fleischschaf (Sheep)	LBO:0000483	https://orcid.org/0000-0002-9178-3965	Deutsches Blaukoepfiges Fleischschaf	LBO:0000483				
VBO:0017292	Devon Longwoolled (Sheep)	LBO:0000487	https://orcid.org/0000-0002-9178-3965	Devon Longwoolled	LBO:0000487				
VBO:0017293	Dorset (Sheep)	LBO:0000488	https://orcid.org/0000-0002-9178-3965	Dorset	LBO:0000488				
VBO:0017294	Duolang (Sheep)	LBO:0001073	https://orcid.org/0000-0002-9178-3965	Duolang	LBO:0001073				
VBO:0017295	Elliottdale (Sheep)	LBO:0000491	https://orcid.org/0000-0002-9178-3965	Elliottdale	LBO:0000491				
VBO:0017296	Fabrianese (Sheep)	LBO:0000493	https://orcid.org/0000-0002-9178-3965	Fabrianese	LBO:0000493				
VBO:0017297	Faeroes (Sheep)	LBO:0000494	https://orcid.org/0000-0002-9178-3965	Faeroes	LBO:0000494				
VBO:0017298	Finnsheep (Sheep)	LBO:0000495	https://orcid.org/0000-0002-9178-3965	Finnsheep	LBO:0000495				
VBO:0017299	Fonthill Merino (Sheep)	LBO:0000496	https://orcid.org/0000-0002-9178-3965	Fonthill Merino	LBO:0000496				
VBO:0017300	Gansu Alpine Fine-Wool (Sheep)	LBO:0000499	https://orcid.org/0000-0002-9178-3965	Gansu Alpine Fine-Wool	LBO:0000499				
VBO:0017301	Gentile di Puglia (Sheep)	LBO:0000500	https://orcid.org/0000-0002-9178-3965	Gentile di Puglia	LBO:0000500				
VBO:0017302	German Whiteheaded Mutton (Sheep)	LBO:0000504	https://orcid.org/0000-0002-9178-3965	German Whiteheaded Mutton	LBO:0000504				
VBO:0017303	Ghezel (Sheep)	LBO:0000505	https://orcid.org/0000-0002-9178-3965	Ghezel	LBO:0000505				
VBO:0017304	Gokceada (Sheep)	LBO:0000506	https://orcid.org/0000-0002-9178-3965	Gokceada	LBO:0000506				
VBO:0017305	Gotland (Sheep)	LBO:0000507	https://orcid.org/0000-0002-9178-3965	Gotland	LBO:0000507				
VBO:0017306	Gromark (Sheep)	LBO:0000509	https://orcid.org/0000-0002-9178-3965	Gromark	LBO:0000509				
VBO:0017307	Gulf Coast (Sheep)	LBO:0000510	https://orcid.org/0000-0002-9178-3965	Gulf Coast	LBO:0000510				
VBO:0017308	Hampshire (Sheep)	LBO:0000512	https://orcid.org/0000-0002-9178-3965	Hampshire	LBO:0000512				
VBO:0017309	Han (Sheep)	LBO:0000513	https://orcid.org/0000-0002-9178-3965	Han	LBO:0000513				
VBO:0017310	Harnai (Sheep)	LBO:0000514	https://orcid.org/0000-0002-9178-3965	Harnai	LBO:0000514				
VBO:0017311	Hasht Nagri (Sheep)	LBO:0000515	https://orcid.org/0000-0002-9178-3965	Hasht Nagri	LBO:0000515				
VBO:0017312	Hazaragie (Sheep)	LBO:0000516	https://orcid.org/0000-0002-9178-3965	Hazaragie	LBO:0000516				
VBO:0017313	Hog Island Sheep (Sheep)	LBO:0000521	https://orcid.org/0000-0002-9178-3965	Hog Island Sheep	LBO:0000521				
VBO:0017314	Hu (Sheep)	LBO:0000522	https://orcid.org/0000-0002-9178-3965	Hu	LBO:0000522				
VBO:0017315	Istrian Milk (Sheep)	LBO:0000525	https://orcid.org/0000-0002-9178-3965	Istrian Milk	LBO:0000525				
VBO:0017316	Jezerskosolcavska (Sheep)	LBO:0000527	https://orcid.org/0000-0002-9178-3965	Jezerskosolcavska	LBO:0000527				
VBO:0017317	Kachhi (Sheep)	LBO:0000528	https://orcid.org/0000-0002-9178-3965	Kachhi	LBO:0000528				
VBO:0017318	Kajli (Sheep)	LBO:0000529	https://orcid.org/0000-0002-9178-3965	Kajli	LBO:0000529				
VBO:0017319	Karacabey Merino (Sheep)	LBO:0000530	https://orcid.org/0000-0002-9178-3965	Karacabey Merino	LBO:0000530				
VBO:0017320	Kooka (Sheep)	LBO:0000536	https://orcid.org/0000-0002-9178-3965	Kooka	LBO:0000536				
VBO:0017321	Langhe (Sheep)	LBO:0000538	https://orcid.org/0000-0002-9178-3965	Langhe	LBO:0000538				
VBO:0017322	Lati (Sheep)	LBO:0000539	https://orcid.org/0000-0002-9178-3965	Lati	LBO:0000539				
VBO:0017323	Leineschaf (Sheep)	LBO:0000541	https://orcid.org/0000-0002-9178-3965	Leineschaf	LBO:0000541				
VBO:0017324	Lincoln (Sheep)	LBO:0000542	https://orcid.org/0000-0002-9178-3965	Lincoln	LBO:0000542				
VBO:0017325	Llanwenog (Sheep)	LBO:0000543	https://orcid.org/0000-0002-9178-3965	Llanwenog	LBO:0000543				
VBO:0017326	Lohi (Sheep)	LBO:0000545	https://orcid.org/0000-0002-9178-3965	Lohi	LBO:0000545				
VBO:0017327	Luzein (Sheep)	LBO:0000547	https://orcid.org/0000-0002-9178-3965	Luzein	LBO:0000547				
VBO:0017328	Malpura (Sheep)	LBO:0001086	https://orcid.org/0000-0002-9178-3965	Malpura	LBO:0001086			Native Indian breed with good wool and milk production.	LBO:0001086
VBO:0017329	Maltese (Sheep)	LBO:0000548	https://orcid.org/0000-0002-9178-3965	Maltese	LBO:0000548				
VBO:0017330	Manech (Sheep)	LBO:0000550	https://orcid.org/0000-0002-9178-3965	Manech	LBO:0000550				
VBO:0017331	Massese (Sheep)	LBO:0000553	https://orcid.org/0000-0002-9178-3965	Massese	LBO:0000553				
VBO:0017332	Mecheri (Sheep)	LBO:0001115	https://orcid.org/0000-0002-9178-3965	Mecheri	LBO:0001115			Medium-sized, light brown sheep breed native to India; body is covered with very short hair which is not shorn; skin highly prized for leather.	LBO:0001115
VBO:0017333	Mehraban (Sheep)	LBO:0000555	https://orcid.org/0000-0002-9178-3965	Mehraban	LBO:0000555				
VBO:0017334	Merinizzata Italiana (Sheep)	LBO:0000556	https://orcid.org/0000-0002-9178-3965	Merinizzata Italiana	LBO:0000556				
VBO:0017335	Moghani (Sheep)	LBO:0000558	https://orcid.org/0000-0002-9178-3965	Moghani	LBO:0000558				
VBO:0017336	Muzaffarnagari (Sheep)	LBO:0001085	https://orcid.org/0000-0002-9178-3965	Muzaffarnagari	LBO:0001085			Largest and heaviest sheep breed in India; well-adapted to heat and humidity.	LBO:0001085
VBO:0017337	Nellore (Sheep)	LBO:0000563	https://orcid.org/0000-0002-9178-3965	Nellore	LBO:0000563				
VBO:0017338	Old Norwegian (Sheep)	LBO:0000568	https://orcid.org/0000-0002-9178-3965	Old Norwegian	LBO:0000568				
VBO:0017339	Orkney (Sheep)	LBO:0000569	https://orcid.org/0000-0002-9178-3965	Orkney	LBO:0000569				
VBO:0017340	Ossimi (Sheep)	LBO:0000570	https://orcid.org/0000-0002-9178-3965	Ossimi	LBO:0000570				
VBO:0017341	Oxford (Sheep)	LBO:0000571	https://orcid.org/0000-0002-9178-3965	Oxford	LBO:0000571				
VBO:0017342	Pag Island (Sheep)	LBO:0000572	https://orcid.org/0000-0002-9178-3965	Pag Island	LBO:0000572				
VBO:0017343	Pinzirita (Sheep)	LBO:0000576	https://orcid.org/0000-0002-9178-3965	Pinzirita	LBO:0000576				
VBO:0017344	Pitt Island (Sheep)	LBO:0000577	https://orcid.org/0000-0002-9178-3965	Pitt Island	LBO:0000577				
VBO:0017345	Préalpes (Sheep)	LBO:0000952	https://orcid.org/0000-0002-9178-3965	Préalpes	LBO:0000952				
VBO:0017346	Qashqai (Sheep)	LBO:0000584	https://orcid.org/0000-0002-9178-3965	Qashqai	LBO:0000584				
VBO:0017347	Qinghai Black Tibetan (Sheep)	LBO:0000585	https://orcid.org/0000-0002-9178-3965	Qinghai Black Tibetan	LBO:0000585				
VBO:0017348	Qinghai Semifinewool (Sheep)	LBO:0000586	https://orcid.org/0000-0002-9178-3965	Qinghai Semifinewool	LBO:0000586				
VBO:0017349	Quadrella (Sheep)	LBO:0000587	https://orcid.org/0000-0002-9178-3965	Quadrella	LBO:0000587				
VBO:0017350	Rabo Largo (Sheep)	LBO:0000589	https://orcid.org/0000-0002-9178-3965	Rabo Largo	LBO:0000589				
VBO:0017351	Rahmani (Sheep)	LBO:0001105	https://orcid.org/0000-0002-9178-3965	Rahmani	LBO:0001105				
VBO:0017352	Rasa Aragonesa (Sheep)	LBO:0000592	https://orcid.org/0000-0002-9178-3965	Rasa Aragonesa	LBO:0000592				
VBO:0017353	Rhoenschaf (Sheep)	LBO:0000595	https://orcid.org/0000-0002-9178-3965	Rhoenschaf	LBO:0000595				
VBO:0017354	Rideau Arcott (Sheep)	LBO:0000596	https://orcid.org/0000-0002-9178-3965	Rideau Arcott	LBO:0000596				
VBO:0017355	Romane (Sheep)	LBO:0001090	https://orcid.org/0000-0002-9178-3965	Romane	LBO:0001090			Breed resulting from successive crosses between 1/2 Romanov and 1/2 Berrichon du Cher animals (formerly INRA 401).	LBO:0001090
VBO:0017356	Rouge de Roussillon (Sheep)	LBO:0000600	https://orcid.org/0000-0002-9178-3965	Rouge de Roussillon	LBO:0000600				
VBO:0017357	Rya (Sheep)	LBO:0000603	https://orcid.org/0000-0002-9178-3965	Rya	LBO:0000603				
VBO:0017358	Santa Inês (Sheep)	LBO:0000609	https://orcid.org/0000-0002-9178-3965	Santa Inês	LBO:0000609				
VBO:0017359	Sar Planina (Sheep)	LBO:0000611	https://orcid.org/0000-0002-9178-3965	Sar Planina	LBO:0000611				
VBO:0017360	Sardinian (Sheep)	LBO:0000610	https://orcid.org/0000-0002-9178-3965	Sardinian	LBO:0000610				
VBO:0017361	Sicilian Barbary (Sheep)	LBO:0000615	https://orcid.org/0000-0002-9178-3965	Sicilian Barbary	LBO:0000615				
VBO:0017362	Sopravissana (Sheep)	LBO:0000619	https://orcid.org/0000-0002-9178-3965	Sopravissana	LBO:0000619				
VBO:0017363	South African Merino (Sheep)	LBO:0000620	https://orcid.org/0000-0002-9178-3965	South African Merino	LBO:0000620				
VBO:0017364	South Wales Mountain (Sheep)	LBO:0000625	https://orcid.org/0000-0002-9178-3965	South Wales Mountain	LBO:0000625				
VBO:0017365	Spaelsau (Sheep)	LBO:0000626	https://orcid.org/0000-0002-9178-3965	Spaelsau	LBO:0000626				
VBO:0017366	Spanish Assaf (Sheep)	LBO:0001062	https://orcid.org/0000-0002-9178-3965	Spanish Assaf	LBO:0001062				
VBO:0017367	Spanish Churra (Sheep)	LBO:0000704	https://orcid.org/0000-0002-9178-3965	Spanish Churra	LBO:0000704				
VBO:0017368	Steinschaf (Sheep)	LBO:0000630	https://orcid.org/0000-0002-9178-3965	Steinschaf	LBO:0000630				
VBO:0017369	Swaledale (Sheep)	LBO:0000634	https://orcid.org/0000-0002-9178-3965	Swaledale	LBO:0000634				
VBO:0017370	Swiss Black-Brown Mountain (Sheep)	LBO:0000636	https://orcid.org/0000-0002-9178-3965	Swiss Black-Brown Mountain	LBO:0000636				
VBO:0017371	Swiss White Alpine (Sheep)	LBO:0001065	https://orcid.org/0000-0002-9178-3965	Swiss White Alpine	LBO:0001065				
VBO:0017372	Thalli (Sheep)	LBO:0000641	https://orcid.org/0000-0002-9178-3965	Thalli	LBO:0000641				
VBO:0017373	Tong (Sheep)	LBO:0000642	https://orcid.org/0000-0002-9178-3965	Tong	LBO:0000642				
VBO:0017374	Tsurcana (Sheep)	LBO:0000644	https://orcid.org/0000-0002-9178-3965	Tsurcana	LBO:0000644				
VBO:0017375	Tunis (Sheep)	LBO:0000645	https://orcid.org/0000-0002-9178-3965	Tunis	LBO:0000645				
VBO:0017376	Turkgeldi (Sheep)	LBO:0000647	https://orcid.org/0000-0002-9178-3965	Turkgeldi	LBO:0000647				
VBO:0017377	Ujumqin (Sheep)	LBO:0000650	https://orcid.org/0000-0002-9178-3965	Ujumqin	LBO:0000650				
VBO:0017378	Ushant (Sheep)	LBO:0000651	https://orcid.org/0000-0002-9178-3965	Ushant	LBO:0000651				
VBO:0017379	Valle del Belice (Sheep)	LBO:0001075	https://orcid.org/0000-0002-9178-3965	Valle del Belice	LBO:0001075				
VBO:0017380	Walachenschaf (Sheep)	LBO:0000655	https://orcid.org/0000-0002-9178-3965	Walachenschaf	LBO:0000655				
VBO:0017381	Wallis Country Sheep (Sheep)	LBO:0000656	https://orcid.org/0000-0002-9178-3965	Wallis Country Sheep	LBO:0000656				
VBO:0017382	Waziri (Sheep)	LBO:0000657	https://orcid.org/0000-0002-9178-3965	Waziri	LBO:0000657				
VBO:0017383	Weisse Hornlose Heidschnucke (Sheep)	LBO:0000658	https://orcid.org/0000-0002-9178-3965	Weisse Hornlose Heidschnucke	LBO:0000658				
VBO:0017384	Welsh Mountain (Sheep)	LBO:0000660	https://orcid.org/0000-0002-9178-3965	Welsh Mountain	LBO:0000660				
VBO:0017385	White Horned Heath Sheep (Sheep)	LBO:0000664	https://orcid.org/0000-0002-9178-3965	White Horned Heath Sheep	LBO:0000664				
VBO:0017386	White Suffolk (Sheep)	LBO:0000666	https://orcid.org/0000-0002-9178-3965	White Suffolk	LBO:0000666				
VBO:0017387	Xalda (Sheep)	LBO:0000670	https://orcid.org/0000-0002-9178-3965	Xalda	LBO:0000670				
VBO:0017388	Xaxi Ardia (Sheep)	LBO:0000671	https://orcid.org/0000-0002-9178-3965	Xaxi Ardia	LBO:0000671				
VBO:0017389	Xinjiang Finewool (Sheep)	LBO:0000672	https://orcid.org/0000-0002-9178-3965	Xinjiang Finewool	LBO:0000672				
VBO:0017390	Yankasa (Sheep)	LBO:0000673	https://orcid.org/0000-0002-9178-3965	Yankasa	LBO:0000673				
VBO:0017391	Yemen White (Sheep)	LBO:0000675	https://orcid.org/0000-0002-9178-3965	Yemen White	LBO:0000675				
VBO:0017392	Yemeni (Sheep)	LBO:0000674	https://orcid.org/0000-0002-9178-3965	Yemeni	LBO:0000674				
VBO:0017393	Yunnan Semifinewool (Sheep)	LBO:0000678	https://orcid.org/0000-0002-9178-3965	Yunnan Semifinewool	LBO:0000678				
VBO:0017394	Zaghawa (Sheep)	LBO:0000679	https://orcid.org/0000-0002-9178-3965	Zaghawa	LBO:0000679				
VBO:0017395	Zagoria (Sheep)	LBO:0000680	https://orcid.org/0000-0002-9178-3965	Zagoria	LBO:0000680				
VBO:0017396	Zaire Long-Legged (Sheep)	LBO:0000682	https://orcid.org/0000-0002-9178-3965	Zaire Long-Legged	LBO:0000682				
VBO:0017397	Zakynthos (Sheep)	LBO:0000683	https://orcid.org/0000-0002-9178-3965	Zakynthos	LBO:0000683				
VBO:0017398	Zel (Sheep)	LBO:0000685	https://orcid.org/0000-0002-9178-3965	Zel	LBO:0000685				
VBO:0017399	Zelazna (Sheep)	LBO:0000686	https://orcid.org/0000-0002-9178-3965	Zelazna	LBO:0000686				
VBO:0017400	Allmogekor (Cattle)	LBO:0000008	https://orcid.org/0000-0002-9178-3965	Allmogekor	LBO:0000008				
VBO:0017401	American (Cattle)	LBO:0000009	https://orcid.org/0000-0002-9178-3965	American	LBO:0000009				
VBO:0017402	Amerifax (Cattle)	LBO:0000011	https://orcid.org/0000-0002-9178-3965	Amerifax	LBO:0000011				
VBO:0017403	Belgian Red (Cattle)	LBO:0000043	https://orcid.org/0000-0002-9178-3965	Belgian Red	LBO:0000043				
VBO:0017404	Berrendas (Cattle)	LBO:0000048	https://orcid.org/0000-0002-9178-3965	Berrendas	LBO:0000048				
VBO:0017405	Brahmousin (Cattle)	LBO:0000059	https://orcid.org/0000-0002-9178-3965	Brahmousin	LBO:0000059				
VBO:0017406	Cattle crossbreed (Cattle)	LBO:0001036	https://orcid.org/0000-0002-9178-3965	Cattle crossbreed	LBO:0001036				
VBO:0017407	Channi (Cattle)	LBO:0000071	https://orcid.org/0000-0002-9178-3965	Channi	LBO:0000071				
VBO:0017408	Damascus (Cattle)	LBO:0000081	https://orcid.org/0000-0002-9178-3965	Damascus	LBO:0000081				
VBO:0017409	Finnish (Cattle)	LBO:0000102	https://orcid.org/0000-0002-9178-3965	Finnish	LBO:0000102				
VBO:0017410	German Red Pied (Cattle)	LBO:0000112	https://orcid.org/0000-0002-9178-3965	German Red Pied	LBO:0000112				
VBO:0017411	Rath (Cattle)	LBO:0000212	https://orcid.org/0000-0002-9178-3965	Rath	LBO:0000212				
VBO:0017412	RX3 (Cattle)	LBO:0000228	https://orcid.org/0000-0002-9178-3965	RX3	LBO:0000228				
VBO:0017413	Salorn (Cattle)	LBO:0000231	https://orcid.org/0000-0002-9178-3965	Salorn	LBO:0000231				
VBO:0017414	Texon (Cattle)	LBO:0000254	https://orcid.org/0000-0002-9178-3965	Texon	LBO:0000254				
VBO:0017415	Tropical Composite (Cattle)	LBO:0000949	https://orcid.org/0000-0002-9178-3965	Tropical Composite	LBO:0000949				
